job-ID,prior,name,user,state,submit/start,at,queue,jclass,slots,ja-task-ID
------------------------------------------------------------------------------------------------------------------------------------------------
Experiment,s2060501,r,08/19/2026,09:45:02,eddie@node1n04.ecdf.ed.ac.uk,10,57
56976090,0.02853,Experiment,s2060501,r,08/18/2026,10:36:27,eddie@node1s12.ecdf.ed.ac.uk,10,39
56976090,0.02841,Experiment,s2060501,r,08/18/2026,10:12:37,eddie@node1s10.ecdf.ed.ac.uk,10,38
57722449,0.02779,mixer_biva,knicodem,r,08/19/2026,06:41:00,eddie@node1k14.ecdf.ed.ac.uk,1,9
56976090,0.02766,Experiment,s2060501,r,08/17/2026,18:55:24,eddie@node1s10.ecdf.ed.ac.uk,10,34
56860680,0.02694,runlisfloo,awilso19,r,08/10/2026,05:15:44,eddie@node1k13.ecdf.ed.ac.uk,1,5978
56860680,0.02690,runlisfloo,awilso19,r,08/10/2026,04:17:10,eddie@node1k13.ecdf.ed.ac.uk,1,5880
56860680,0.02689,runlisfloo,awilso19,r,08/10/2026,04:05:45,eddie@node1k20.ecdf.ed.ac.uk,1,5856
56860680,0.02688,runlisfloo,awilso19,r,08/10/2026,03:41:19,eddie@node1n08.ecdf.ed.ac.uk,1,5822
56860680,0.02686,runlisfloo,awilso19,r,08/10/2026,03:12:14,eddie@node1n12.ecdf.ed.ac.uk,1,5774
56860680,0.02685,runlisfloo,awilso19,r,08/10/2026,02:57:19,eddie@node1k10.ecdf.ed.ac.uk,1,5750
56860680,0.02684,runlisfloo,awilso19,r,08/10/2026,02:43:38,eddie@node1n08.ecdf.ed.ac.uk,1,5729
56860680,0.02682,runlisfloo,awilso19,r,08/10/2026,02:17:11,eddie@node1k12.ecdf.ed.ac.uk,1,5703
56860680,0.02679,runlisfloo,awilso19,r,08/10/2026,01:18:01,eddie@node1n06.ecdf.ed.ac.uk,1,5673
56860680,0.02678,runlisfloo,awilso19,r,08/10/2026,01:06:09,eddie@node1k20.ecdf.ed.ac.uk,1,5672
56860680,0.02674,runlisfloo,awilso19,r,08/10/2026,00:28:44,eddie@node1k12.ecdf.ed.ac.uk,1,5666
56860680,0.02674,runlisfloo,awilso19,r,08/10/2026,00:12:52,eddie@node1j12.ecdf.ed.ac.uk,1,5664
56860680,0.02666,runlisfloo,awilso19,r,08/09/2026,22:17:20,eddie@node1n12.ecdf.ed.ac.uk,1,5663
56860680,0.02664,runlisfloo,awilso19,r,08/09/2026,21:38:05,eddie@node1n12.ecdf.ed.ac.uk,1,5662
56860680,0.02663,runlisfloo,awilso19,r,08/09/2026,21:30:38,eddie@node1n06.ecdf.ed.ac.uk,1,5661
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:00:24,eddie@node1n11.ecdf.ed.ac.uk,1,5654
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:00:56,eddie@node1n11.ecdf.ed.ac.uk,1,5655
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:06:11,eddie@node1n11.ecdf.ed.ac.uk,1,5658
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:07:08,eddie@node1n11.ecdf.ed.ac.uk,1,5659
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:07:24,eddie@node1n11.ecdf.ed.ac.uk,1,5660
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:05:10,eddie@node1n11.ecdf.ed.ac.uk,1,5656
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:05:54,eddie@node1n11.ecdf.ed.ac.uk,1,5657
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,20:59:57,eddie@node1n11.ecdf.ed.ac.uk,1,5653
56860680,0.02661,runlisfloo,awilso19,r,08/09/2026,20:55:08,eddie@node1n11.ecdf.ed.ac.uk,1,5646
56860680,0.02661,runlisfloo,awilso19,r,08/09/2026,20:55:38,eddie@node1n11.ecdf.ed.ac.uk,1,5647
56860680,0.02661,runlisfloo,awilso19,r,08/09/2026,20:57:53,eddie@node1n11.ecdf.ed.ac.uk,1,5652
56860680,0.02661,runlisfloo,awilso19,r,08/09/2026,20:55:53,eddie@node1n11.ecdf.ed.ac.uk,1,5648
56860680,0.02661,runlisfloo,awilso19,r,08/09/2026,20:56:10,eddie@node1n11.ecdf.ed.ac.uk,1,5649
56860680,0.02661,runlisfloo,awilso19,r,08/09/2026,20:57:22,eddie@node1n05.ecdf.ed.ac.uk,1,5650
56860680,0.02661,runlisfloo,awilso19,r,08/09/2026,20:57:26,eddie@node1n11.ecdf.ed.ac.uk,1,5651
56860680,0.02661,runlisfloo,awilso19,r,08/09/2026,20:54:38,eddie@node1n11.ecdf.ed.ac.uk,1,5645
56860680,0.02660,runlisfloo,awilso19,r,08/09/2026,20:43:54,eddie@node1n08.ecdf.ed.ac.uk,1,5644
56860680,0.02658,runlisfloo,awilso19,r,08/09/2026,20:10:15,eddie@node1n12.ecdf.ed.ac.uk,1,5643
56860680,0.02652,runlisfloo,awilso19,r,08/09/2026,18:27:27,eddie@node1n08.ecdf.ed.ac.uk,1,5641
56860680,0.02652,runlisfloo,awilso19,r,08/09/2026,18:32:27,eddie@node1n02.ecdf.ed.ac.uk,1,5642
56860680,0.02650,runlisfloo,awilso19,r,08/09/2026,18:19:05,eddie@node1k20.ecdf.ed.ac.uk,1,5640
56860680,0.02645,runlisfloo,awilso19,r,08/09/2026,16:53:07,eddie@node1n12.ecdf.ed.ac.uk,1,5638
56860680,0.02645,runlisfloo,awilso19,r,08/09/2026,16:55:31,eddie@node1k19.ecdf.ed.ac.uk,1,5639
56860680,0.02641,runlisfloo,awilso19,r,08/09/2026,15:53:11,eddie@node1n06.ecdf.ed.ac.uk,1,5637
56860680,0.02640,runlisfloo,awilso19,r,08/09/2026,15:28:48,eddie@node1n03.ecdf.ed.ac.uk,1,5636
56860680,0.02640,runlisfloo,awilso19,r,08/09/2026,15:20:36,eddie@node1k20.ecdf.ed.ac.uk,1,5634
56860680,0.02637,runlisfloo,awilso19,r,08/09/2026,14:40:37,eddie@node1n03.ecdf.ed.ac.uk,1,5633
56860680,0.02636,runlisfloo,awilso19,r,08/09/2026,14:26:41,eddie@node1k10.ecdf.ed.ac.uk,1,5632
56860680,0.02635,runlisfloo,awilso19,r,08/09/2026,14:00:14,eddie@node1n06.ecdf.ed.ac.uk,1,5631
