job-ID,prior,name,user,state,submit/start,at,queue,jclass,slots,ja-task-ID
------------------------------------------------------------------------------------------------------------------------------------------------
56976090,0.02919,Experiment,s2060501,r,08/19/2026,09:24:25,eddie@node1n04.ecdf.ed.ac.uk,10,55
56976090,0.02919,Experiment,s2060501,r,08/19/2026,09:45:02,eddie@node1n04.ecdf.ed.ac.uk,10,57
56976090,0.02853,Experiment,s2060501,r,08/18/2026,10:36:27,eddie@node1s12.ecdf.ed.ac.uk,10,39
56976090,0.02841,Experiment,s2060501,r,08/18/2026,10:12:37,eddie@node1s10.ecdf.ed.ac.uk,10,38
57722449,0.02779,mixer_biva,knicodem,r,08/19/2026,06:41:00,eddie@node1k14.ecdf.ed.ac.uk,1,9
56976090,0.02768,Experiment,s2060501,r,08/17/2026,19:08:55,eddie@node1s11.ecdf.ed.ac.uk,10,35
56976090,0.02766,Experiment,s2060501,r,08/17/2026,18:55:24,eddie@node1s10.ecdf.ed.ac.uk,10,34
56976090,0.02766,Experiment,s2060501,r,08/17/2026,18:41:43,eddie@node1s11.ecdf.ed.ac.uk,10,31
56976090,0.02756,Experiment,s2060501,r,08/17/2026,18:50:22,eddie@node1s09.ecdf.ed.ac.uk,10,33
56976090,0.02756,Experiment,s2060501,r,08/17/2026,18:45:53,eddie@node1s12.ecdf.ed.ac.uk,10,32
56860680,0.02695,runlisfloo,awilso19,r,08/10/2026,05:40:07,eddie@node1m20.ecdf.ed.ac.uk,1,5998
56860680,0.02695,runlisfloo,awilso19,r,08/10/2026,05:41:14,eddie@node1m18.ecdf.ed.ac.uk,1,5999
56860680,0.02695,runlisfloo,awilso19,r,08/10/2026,05:41:52,eddie@node1m19.ecdf.ed.ac.uk,1,6000
56860680,0.02695,runlisfloo,awilso19,r,08/10/2026,05:36:50,eddie@node1m22.ecdf.ed.ac.uk,1,5996
56860680,0.02695,runlisfloo,awilso19,r,08/10/2026,05:28:34,eddie@node1m20.ecdf.ed.ac.uk,1,5988
56860680,0.02695,runlisfloo,awilso19,r,08/10/2026,05:28:54,eddie@node1m21.ecdf.ed.ac.uk,1,5990
56860680,0.02695,runlisfloo,awilso19,r,08/10/2026,05:29:47,eddie@node1m23.ecdf.ed.ac.uk,1,5993
56860680,0.02695,runlisfloo,awilso19,r,08/10/2026,05:27:08,eddie@node1m21.ecdf.ed.ac.uk,1,5985
56860680,0.02694,runlisfloo,awilso19,r,08/10/2026,05:19:41,eddie@node1m23.ecdf.ed.ac.uk,1,5980
56860680,0.02694,runlisfloo,awilso19,r,08/10/2026,05:22:01,eddie@node1m18.ecdf.ed.ac.uk,1,5982
56860680,0.02694,runlisfloo,awilso19,r,08/10/2026,05:22:19,eddie@node1m24.ecdf.ed.ac.uk,1,5983
56860680,0.02694,runlisfloo,awilso19,r,08/10/2026,05:13:36,eddie@node1m19.ecdf.ed.ac.uk,1,5975
56860680,0.02694,runlisfloo,awilso19,r,08/10/2026,05:13:22,eddie@node1m21.ecdf.ed.ac.uk,1,5974
56860680,0.02694,runlisfloo,awilso19,r,08/10/2026,05:15:44,eddie@node1k13.ecdf.ed.ac.uk,1,5978
56860680,0.02694,runlisfloo,awilso19,r,08/10/2026,05:11:28,eddie@node1m18.ecdf.ed.ac.uk,1,5971
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,05:06:07,eddie@node1m21.ecdf.ed.ac.uk,1,5964
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,05:07:18,eddie@node1m21.ecdf.ed.ac.uk,1,5965
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,04:58:52,eddie@node1m20.ecdf.ed.ac.uk,1,5950
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,05:01:24,eddie@node1m21.ecdf.ed.ac.uk,1,5953
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,05:01:24,eddie@node1m24.ecdf.ed.ac.uk,1,5954
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,05:02:57,eddie@node1m23.ecdf.ed.ac.uk,1,5957
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,05:04:12,eddie@node1m21.ecdf.ed.ac.uk,1,5959
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,05:07:55,eddie@node1m23.ecdf.ed.ac.uk,1,5966
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,05:08:20,eddie@node1m19.ecdf.ed.ac.uk,1,5967
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,04:55:25,eddie@node1m18.ecdf.ed.ac.uk,1,5947
56860680,0.02693,runlisfloo,awilso19,r,08/10/2026,04:56:09,eddie@node1m18.ecdf.ed.ac.uk,1,5948
56860680,0.02692,runlisfloo,awilso19,r,08/10/2026,04:47:38,eddie@node1m23.ecdf.ed.ac.uk,1,5933
56860680,0.02692,runlisfloo,awilso19,r,08/10/2026,04:48:38,eddie@node1m21.ecdf.ed.ac.uk,1,5934
56860680,0.02692,runlisfloo,awilso19,r,08/10/2026,04:47:19,eddie@node1m24.ecdf.ed.ac.uk,1,5932
56860680,0.02692,runlisfloo,awilso19,r,08/10/2026,04:52:23,eddie@node1m18.ecdf.ed.ac.uk,1,5942
56860680,0.02692,runlisfloo,awilso19,r,08/10/2026,04:53:55,eddie@node1m23.ecdf.ed.ac.uk,1,5944
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:37:06,eddie@node1m19.ecdf.ed.ac.uk,1,5919
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:37:51,eddie@node1m22.ecdf.ed.ac.uk,1,5920
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:41:39,eddie@node1m18.ecdf.ed.ac.uk,1,5925
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:41:56,eddie@node1m20.ecdf.ed.ac.uk,1,5926
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:42:29,eddie@node1m18.ecdf.ed.ac.uk,1,5928
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:35:17,eddie@node1m19.ecdf.ed.ac.uk,1,5916
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:43:42,eddie@node1m21.ecdf.ed.ac.uk,1,5930
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:26:15,eddie@node1m22.ecdf.ed.ac.uk,1,5903
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:25:52,eddie@node1m22.ecdf.ed.ac.uk,1,5902
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:25:13,eddie@node1m23.ecdf.ed.ac.uk,1,5901
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:23:58,eddie@node1m19.ecdf.ed.ac.uk,1,5899
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:28:32,eddie@node1m19.ecdf.ed.ac.uk,1,5905
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:29:11,eddie@node1k18.ecdf.ed.ac.uk,1,5906
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:31:24,eddie@node1m18.ecdf.ed.ac.uk,1,5908
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:31:33,eddie@node1m22.ecdf.ed.ac.uk,1,5909
56860680,0.02691,runlisfloo,awilso19,r,08/10/2026,04:31:41,eddie@node1m22.ecdf.ed.ac.uk,1,5910
56860680,0.02690,runlisfloo,awilso19,r,08/10/2026,04:21:23,eddie@node1k11.ecdf.ed.ac.uk,1,5890
56860680,0.02690,runlisfloo,awilso19,r,08/10/2026,04:22:01,eddie@node1m18.ecdf.ed.ac.uk,1,5892
56860680,0.02690,runlisfloo,awilso19,r,08/10/2026,04:16:48,eddie@node1m20.ecdf.ed.ac.uk,1,5877
56860680,0.02690,runlisfloo,awilso19,r,08/10/2026,04:17:10,eddie@node1k13.ecdf.ed.ac.uk,1,5880
56860680,0.02690,runlisfloo,awilso19,r,08/10/2026,04:14:08,eddie@node1m19.ecdf.ed.ac.uk,1,5874
56860680,0.02689,runlisfloo,awilso19,r,08/10/2026,03:52:28,eddie@node1m24.ecdf.ed.ac.uk,1,5839
56860680,0.02689,runlisfloo,awilso19,r,08/10/2026,04:04:10,eddie@node1m21.ecdf.ed.ac.uk,1,5853
56860680,0.02689,runlisfloo,awilso19,r,08/10/2026,04:05:26,eddie@node1m19.ecdf.ed.ac.uk,1,5855
56860680,0.02689,runlisfloo,awilso19,r,08/10/2026,04:05:45,eddie@node1k20.ecdf.ed.ac.uk,1,5856
56860680,0.02689,runlisfloo,awilso19,r,08/10/2026,04:06:30,eddie@node1m20.ecdf.ed.ac.uk,1,5857
56860680,0.02689,runlisfloo,awilso19,r,08/10/2026,04:07:34,eddie@node1m20.ecdf.ed.ac.uk,1,5860
56860680,0.02688,runlisfloo,awilso19,r,08/10/2026,03:48:34,eddie@node1m21.ecdf.ed.ac.uk,1,5833
56860680,0.02688,runlisfloo,awilso19,r,08/10/2026,04:19:31,eddie@node1m19.ecdf.ed.ac.uk,1,5886
56860680,0.02688,runlisfloo,awilso19,r,08/10/2026,03:43:05,eddie@node1m24.ecdf.ed.ac.uk,1,5828
56860680,0.02688,runlisfloo,awilso19,r,08/10/2026,03:27:15,eddie@node1m20.ecdf.ed.ac.uk,1,5798
56860680,0.02688,runlisfloo,awilso19,r,08/10/2026,03:41:19,eddie@node1n08.ecdf.ed.ac.uk,1,5822
56860680,0.02687,runlisfloo,awilso19,r,08/10/2026,03:26:27,eddie@node1m18.ecdf.ed.ac.uk,1,5795
56860680,0.02687,runlisfloo,awilso19,r,08/10/2026,03:26:17,eddie@node1m18.ecdf.ed.ac.uk,1,5794
56860680,0.02686,runlisfloo,awilso19,r,08/10/2026,03:12:14,eddie@node1n12.ecdf.ed.ac.uk,1,5774
56860680,0.02685,runlisfloo,awilso19,r,08/10/2026,02:57:19,eddie@node1k10.ecdf.ed.ac.uk,1,5750
56860680,0.02684,runlisfloo,awilso19,r,08/10/2026,02:49:21,eddie@node1m19.ecdf.ed.ac.uk,1,5738
56860680,0.02684,runlisfloo,awilso19,r,08/10/2026,02:43:38,eddie@node1n08.ecdf.ed.ac.uk,1,5729
56860680,0.02684,runlisfloo,awilso19,r,08/10/2026,02:44:53,eddie@node1m21.ecdf.ed.ac.uk,1,5733
56860680,0.02683,runlisfloo,awilso19,r,08/10/2026,02:24:22,eddie@node1m21.ecdf.ed.ac.uk,1,5713
56860680,0.02682,runlisfloo,awilso19,r,08/10/2026,02:17:11,eddie@node1k12.ecdf.ed.ac.uk,1,5703
56860680,0.02679,runlisfloo,awilso19,r,08/10/2026,01:18:01,eddie@node1n06.ecdf.ed.ac.uk,1,5673
56860680,0.02678,runlisfloo,awilso19,r,08/10/2026,01:06:09,eddie@node1k20.ecdf.ed.ac.uk,1,5672
56860680,0.02674,runlisfloo,awilso19,r,08/10/2026,00:28:44,eddie@node1k12.ecdf.ed.ac.uk,1,5666
56860680,0.02674,runlisfloo,awilso19,r,08/10/2026,00:12:52,eddie@node1j12.ecdf.ed.ac.uk,1,5664
56860680,0.02666,runlisfloo,awilso19,r,08/09/2026,22:17:20,eddie@node1n12.ecdf.ed.ac.uk,1,5663
56860680,0.02664,runlisfloo,awilso19,r,08/09/2026,21:38:05,eddie@node1n12.ecdf.ed.ac.uk,1,5662
56860680,0.02663,runlisfloo,awilso19,r,08/09/2026,21:30:38,eddie@node1n06.ecdf.ed.ac.uk,1,5661
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:00:24,eddie@node1n11.ecdf.ed.ac.uk,1,5654
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:00:56,eddie@node1n11.ecdf.ed.ac.uk,1,5655
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:06:11,eddie@node1n11.ecdf.ed.ac.uk,1,5658
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:07:08,eddie@node1n11.ecdf.ed.ac.uk,1,5659
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:07:24,eddie@node1n11.ecdf.ed.ac.uk,1,5660
56860680,0.02662,runlisfloo,awilso19,r,08/09/2026,21:05:10,eddie@node1n11.ecdf.ed.ac.uk,1,5656
